old_file_name,new_file_name
NEGU022_ཕྱག་རྒྱ་ཆེན་པོ་གའུ་མའི་རང་བབས་རྣམ་གསུམ་གྱི་ཁྲིད་དམིགས།.rtf,LM8a5dd7.rtf
NEGU028_ཕྱག་དྲུག་ཡེ་ཤེས་མགོན་པོའི་རྗེས་གནང་།.rtf,LM53313e.rtf
NEGU014_ནི་གུ་ཆོས་དྲུག་གི་སྒོ་ནས་བཀའ་སོ་སོའ་ིཕྱག་ལེན་བཟླས་ཆོག.rtf,LMa42c72.rtf
NEGU023_བྱིན་རླབས་དབབ་པ་དངུལ་གྱི་གདུང་མ།.rtf,LMe84888.rtf
NEGU030_སྣར་ཐང་པའི་ལུགས་ཀྱི་ཆོས་སྤྱོད་ནར་མ།.rtf,LMf0f956.rtf
NEGU029_རྡོ་རྗེ་རྣམ་པར་འཇོམས་པའི་གསང་སྒྲུབ་.rtf,LMaf0248.rtf
NEGU031_ཉིན་ཞག་ཕྲུག་གཅིག་གི་བྱ་བའི་རིམ་པ།.rtf,LM4c16f2.rtf
NEGU006_ནི་གུ་ཆོས་དྲུག་གི་ཞལ་ཤེས་དགོས་པ་རྣམས་ཀྱི་ལྷན་ཐབས།.rtf,LM296bf4.rtf
NEGU021_མཁའ་འགྲོ་མ་སུ་ཁ་སིདྡྷིའི་བྱིན་རླབས་ཀྱི་བཀའ།.rtf,LMb5eede.rtf
NEGU020_བདེ་མཆོག་ལྷ་ལྔའི་བྱིན་རླབས་དབང་བཞི་ལུས་བསྒྲིགས།.rtf,LM1d401e.rtf
NEGU027_ནི་གུ་ལུགས་ཀྱི་བདེ་མཆོག་ལྷ་ལྔའི་མངོན་རྟོགས།.rtf,LMaaf3f5.rtf
NEGU008_ཡེ་ཤེས་མཁའ་འགྲོ་མ་ནི་གུ་མའི་རྣམ་ཐར།.rtf,LM07c8fd.rtf
NEGU002_ནི་གུའི་ཡན་ལག་ཕྱག་ཆེན་གའུ་མའི་ཁྲིད།.rtf,LMab617e.rtf
REDA015_རེད་མདའ་བའི་གསུང་ཐོར་བུ་ལས་ཞལ་གདམས་འགའ་ཞིག་ཟུར་དུ་བཀོལ་བ.rtf,LM08d3b5.rtf
REDA007_གསང་འདུས་ཀྱི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བའི་ཆོ་གའི་རིམ་པ།.rtf,LM1b89fa.rtf
REDA009_འཕགས་པ་རྣམ་པར་འཐག་པའི་མདོའི་དུམ་བུ.rtf,LM72dfb1.rtf
REDA008_གསུང་འབུམ་ཐོར་བུ་ལས་བསྟོད་པའི་ཚོགས.rtf,LM210874.rtf
REDAKRG.rtf,LMd75d43.rtf
REDA003_ཐེག་གསུམ་འཕགས་པའི་རྟོགས་པ.rtf,LMa7bede.rtf
REDA014_དུས་ཀྱི་འཁོར་ལོའི་ངེས་དོན་གསལ་བར་བྱེད་པ.rtf,LM4ef178.rtf
REDA013_གཞན་གྱི་ཐེ་ཚོམ་སེལ་བྱེད་དྲིས་ལན་གྱི་སྐོར.rtf,LM8634f2.rtf
REDA001_ཚད་མ་རྣམ་འགྲེལ་གྱི་རྣམ་བཤད་རིགས་པའི་འདོད་འཇོ།.rtf,LM76bc3c.rtf
REDA002_མངོན་པ་ཀུན་ལས་བཏུས་པའི་སྙིང་པོ་ལེགས་བཤད་ནོར་བུའི་ཕྲེང་བ.rtf,LMf4b407.rtf
REDA010_གསུང་འབུམ་ཐོར་བུ་ལས་ཚིགས་བཅད་ཀྱི་ཚོགས.rtf,LMd368c1.rtf
REDA006_བཤད་སྦྱར་ཡིད་ཀྱི་མུན་སེལ།.rtf,LM41dfdb.rtf
REDA004_རྣམ་རིག་གྲུབ་པའི་རྒྱན.rtf,LMf29816.rtf
REDA005_དབུ་མ་རྩ་བའི་འགྲེལ་པ་འཐད་པའི་སྣང་བ།.rtf,LM616a80.rtf
REDA011_སྤྲིངས་ཡིག་གི་ཚོགས.rtf,LM56da8e.rtf
REDA012_ཕན་བྱེད་གཞན་ལ་གདམས་པ.rtf,LMee97e7.rtf
GALTKRG.rtf,LMffb033.rtf
KHEG009_རྩ་རྒྱུད་བརྟག་གཉིས་ཀྱི་ཚིག་འགྲེལ།.rtf,LM8ba33b.rtf
KHEG006_སཾཔུཊིའི་རྒྱུད་ཀྱི་རྣམ་བཤད།.rtf,LMf794ca.rtf
~$EG006_སཾཔུཊིའི་རྒྱུད་ཀྱི་རྣམ་བཤད།.rtf,LM0bc454.rtf
KHEG007_དཔལ་སཾཾཔུཊའི་བཤད་སྦྱར།.rtf,LM498696.rtf
KHEG008_རྒྱུད་འབུམ་གྱི་དཀར་ཆག.rtf,LM8daead.rtf
KHEG005_དཔལ་ཡང་དག་པར་སྦྱོར་བའི་རྒྱུད་ཀྱི་ཊིཀཱ།.rtf,LMcf51f3.rtf
KHEG010_རྡོ་རྗེ་གུར་གྱི་རྣམ་བཤད།.rtf,LM32e1c5.rtf
KHEG002_མཚན་ཡང་དག་པར་བརྗོད་པའི་རྒྱུད་འགྲེལ།.rtf,LM15b7f1.rtf
KHEG014_འཇམ་དཔལ་མཚན་བརྗོད་ཀྱི་འགྲེལ་བཤད།.rtf,LM5d018a.rtf
KHEG001_རྒྱུད་སྡེ་སྤྱིའི་རྣམ་བཞག.rtf,LMaa58f0.rtf
KHEG013_འཇམ་དཔལ་མཚན་བརྗོད་ཀྱི་འགྲེལ་པ།.rtf,LM0b91b3.rtf
KHEG012_རྡོ་རྗེའི་རྒྱུད་གསུམ་གྱི་སྤྱི་དོན།.rtf alias,LMdd592e.rtf alias
KHEG003_དཔལ་བརྟག་པ་གཉིས་པའི་དཀའ་འགྲེལ།.rtf,LMdb40e9.rtf
KHEG004_འཕགས་པ་མཁའ་འགྲོ་མ་རྡོ་རྗེ་གུར།.rtf,LM6f8388.rtf
KHEGKRG.rtf,LM88d1d2.rtf
KHEG011_དཔལ་ཀྱེ་རྡོ་རྗེ་ཞེས་བྱ་བའི་རྒྱུད་ཀྱི་རྒྱལ་པོ།.rtf,LM556547.rtf
~$EG005_དཔལ་ཡང་དག་པར་སྦྱོར་བའི་རྒྱུད་ཀྱི་ཊིཀཱ།.rtf,LM39091c.rtf
KHEG012_རྡོ་རྗེའི་རྒྱུད་གསུམ་གྱི་སྤྱི་དོན།.rtf,LMfa9b98.rtf
~$HEGKRG.rtf,LM977282.rtf
AMAI182_ཀྱཻ་རྡོ་རྗེ་ཡབ་ཡུམ་གྱི་སྒྲུབ་ཐབས་ཕྱི་ནང་བསྐྱེད་རིམ་རྣམ་བཤད།.rtf,LMdb35d2.rtf
AMAI300_བཀའ་འབུམ་གྱི་དཀར་ཆག་བྷདནྟ་བསམ་གཏན་གྱིས་མཛད་པ།.rtf,LM92e627.rtf
AMAI190_ཤྲཱི་རྡོ་རྗེ་ནག་པོ་ཆེན་པོ་ལྕམ་དྲལ་ལས་མཁན་ལྔ་དང་བཅས་པའི་བསྟོད་བསྐུལ།.rtf,LMb072bc.rtf
AMAI194_གུར་ཞལ་གཉིས་ཀྱི་རྟེན་གྱི་གཟུངས་དང་ཞལ་བཞིའི་རྟག་གཏོར་གྱི་གཟུངས་།.rtf,LMaf6385.rtf
~$MAIKRG.rtf,LMfa1814.rtf
AMAI192_ས་སྐྱ་པའི་སྲུང་མ་ཁྱད་པར་ཅན་རྣམས་ཀྱི་རྩ་བའི་སྔགས་སོགས་ཀྱི་དོན་བཤད་པ།.rtf,LM635f27.rtf
AMAI116_འཁོར་ལོ་སྡོམ་པའི་ཆོས་བྱུང་བདེ་མཆོག་ཆོས་ཀུན་གསལ་བའི་ཉིན་བྱེད།.rtf,LMa14998.rtf
AMAI082_ངན་སོང་སྦྱོང་བའི་རྒྱུད་ཀྱི་རྒྱལ་པོའི་དོན་འགྲེལ་ཁོག་ཕུབ།.rtf,LM010296.rtf
AMAI231_ཉམས་ལེན་ཟབ་མོའི་རིམ་པ་རྣམས་གསལ་འདེབས་པ།.rtf,LMe811e3.rtf
AMAI145_རྩ་རྒྱུད་བརྟག་གཉིས་ཀྱི་ཚིག་འགྲེལ།.rtf,LM04b025.rtf
AMAI090_རབ་གནས་ཀྱི་ཆོ་ག་དོན་གཉིས་ལྷུན་གྲུབ་བློ་གསལ་དགའ་སྟོན།.rtf,LMffb797.rtf
AMAI212_རྗེ་བཙུན་རིན་པོ་ཆེའི་དམ་ཚིག་རྣམ་བཤད་དོན་འགྲེལ་ཕྱོགས་བསྒྲིགས།.rtf,LM74d785.rtf
AMAI031_ཁྱབ་བདག་འཁོར་ལོའི་མགོན་པོ་རྒྱལ་བ་མུས་པ་ཆེན་པོའི་རྣམ་ཐར་འབྲིང་པོ།.rtf,LM70e98e.rtf
AMAI288_བརྟན་བཞུགས་གསོལ་འདེབས་ཀྱི་ཚིགས་སུ་བཅད་པ་བཀྲ་ཤིས་པའི་ཁྲི་གདན་བཅུ་པ།.rtf,LMc16026.rtf
AMAI162_ལམ་འབྲས་ཚོགས་སློབ་གཉིས་ཀྱི་དབྱེ་བ་རྗེ་ཀླུ་སྒྲུབ་རྒྱ་མཚོའི་ཟིན་བྲིས།.rtf,LM4d8672.rtf
AMAI157_གསུང་ངག་རིན་པོ་ཆེ་ལམ་འབྲས་རྩ་བ་རྡོ་རྗེའི་ཚིག་རྐང་གི་དོན་འགྲེལ་ཁོག་ཕུབ་རྣམ་འགྲེལ།.doc,LM0dd352.doc
AMAI233_-ཆུ་གཏོར་གཏོང་ཚུལ་གྱི་ཡི་གེ་འདོད་དགུའི་ཆར་འབེབས།.rtf,LM937a15.rtf
AMAI047_ཞིང་མཆོག་བདེ་བ་ཅན་དུ་སྐྱེ་བར་འདུན་པའི་སྨོན་ལམ་གྱི་ཚིགས་སུ་བཅད་པ།.rtf,LMd902e8.rtf
AMAI083_རྣལ་འབྱོར་རྒྱུད་ཀྱི་དམ་པའི་ཆོས་བྱུང་བའི་ཚུལ་ལེགས་པར་བཤད་པ།.rtf,LM50f7dd.rtf
AMAI051_འཕོ་བའི་མན་ངག་གི་སྒོམ་དོན་རིམ་པ་གསལ་བ་འགྲོ་ཀུན་བདེ་སྟེར།.rtf,LM2f605d.rtf
AMAI079_ས་སྐྱ་པའི་ཕྱག་ལེན་གཏོར་མ་དྲུག་ཅུ་བཞིའི་གཏོང་ཚུལ།.rtf,LM211a86.rtf
AMAI284_མཁན་ཆེན་བྱམས་པ་བསམ་གཏན་རྒྱ་མཚོས་མཛད་རྣམ་གསར་མཛད་ལ་ལེགས་སོ་ཕུལ་བ།.rtf,LM6e679b.rtf
AMAI281_བསྟོད་པ་རྗེ་དབང་ཕྱུག་རབ་བརྟན་པས་མཛད་པ།.rtf,LM19e224.rtf
AMAI242_རྒྱུད་སྡེ་བདུན་ཅུ་རྩ་གཉིས་ཀྱི་དཀར་ཆག་གསལ་བའི་སྒྲོན་མེ།.rtf,LMa34f25.rtf
AMAI117_འཁོར་ལོ་བདེ་མཆོག་གི་ཆོས་བྱུང་-རིན་ཆེན་ཕྲེང་བ།.rtf,LMe5538e.rtf
AMAI241_དབང་གསུམ་པའི་སྐབས་ཀྱི་མི་གསལ་བ་གསལ་བར་བྱེད་པའི་ལེགས་བཤད།.rtf,LM7e1031.rtf
AMAI105_གཤེད་དམར་གྱི་སྒྲུབ་ཐབས་བློ་དམན་དགའ་བསྐྱེད།-.rtf,LMa03406.rtf
AMAI092_གནོད་སྦྱིན་འཁོར་ལོའི་སྒྲུབ་ཚུལ་ཕུན་ཚོགས་ཀུན་འབྱུང་།.rtf,LM2499f5.rtf
AMAI302_ཀུན་མཁྱེན་བསོད་ནམས་སེངྒེའི་རྣམ་པར་ཐར་.rtf,LMda33a0.rtf
AMAI161_རྒྱལ་བ་མུས་པ་ཆེན་པོ་ཡིས་དྲི་བའི་ཚུལ་ཅུང་ཟད་གནང་བ་རྣམས་ཀྱི་ལན།.rtf,LM6b85f3.rtf
AMAI295_བསྟོད་པ་ཡོན་ཏན་རབ་ཏུ་གསལ་བ་དགེ་ལེགས་ཀྱི་འདོད་འཇོ།.rtf,LMfe1b8e.rtf
AMAI093_རྟེན་སྐྱེད་ཀྱི་ཡི་གེ་མ་རིག་མུན་སེལ།.rtf,LMa5717e.rtf
AMAI235_ནམ་གདོན་གྱི་ནད་མི་འབྱུང་བའི་གདམས་པ་ཟབ་མོ་ཉེས་པ་ཀུན་སེལ།.rtf,LM1f7ef1.rtf
AMAI217_རྡོ་རྗེ་ཐེག་པའི་བཟའ་བའི་དམ་ཚིག་གི་རྣམ་པར་བཤད་པ་བདུད་རྩིའི་རོལ་མཚོ།.rtf,LMdfae69.rtf
AMAI287_བརྟན་བཞུགས་ནོར་བུའི་འཁྲི་ཤིང་།.rtf,LMff6590.rtf
AMAI158_གསུང་ངག་སྣང་གསུམ་དང་རྒྱུད་གསུམ་མཛེས་རྒྱན་གྱི་ས་བཅད་ལོགས་སུ་བསྒྲིགས་པ།.doc,LM8ecf03.doc
AMAI057_རྒྱལ་བའི་རྟོགས་བརྗོད་དཔག་བསམ་འཁྲི་ཤིང་གི་དོན་འགྲེལ་.rtf,LM353f24.rtf
AMAI299_ངག་དབང་ཀུན་དགའ་བསོད་ནམས་གྲགས་པ་རྒྱལ་མཚན་དཔལ་བཟང་པོའི་རྟོགས་བརྗོད།.rtf,LM2bcf07.rtf
AMAI137_འཁོར་ལོ་སྡོམ་པའི་རྩ་རྒྱུད་ཀྱི་དོན་འགྲེལ་ཁོག་ཕུབ་བདེ་མཆོག་རྒྱུད་བཤད།.rtf,LM8c7fbf.rtf
AMAI183_དཔལ་ཀྱེ་རྡོ་རྗེའི་རྒྱུད་ཀྱི་དགོངས་པའི་ས་ལམ་བགྲོད་ཚུལ་ལེགས་པར་བཤད་པ།.rtf,LMbef3a4.rtf
AMAI114_དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་སྒྲུབ་ཐབས་ཀྱི་རྣམ་པར་བཤད་པ།.rtf,LM3ae917.rtf
AMAI289_སྔགས་འཆང་བླ་མ་ཐམས་ཅད་མཁྱེན་པ་ཀུན་དགའི་མཚན་ཅན་གྱི་བརྟན་བཞུགས།.rtf,LMb742bf.rtf
AMAI080_རྣལ་འབྱོར་རྒྱུད་ཀྱི་དམ་པའི་ཆོས་བྱུང་བའི་ཚུལ་ལེགས་པར་བཤད་པ།.rtf,LMadb898.rtf
AMAI201_མཧཱཀཱལའི་གསང་བའི་ལས་མཁན་ཆེན་པོ་མོན་བུ་པུཏྲའི་བསྟོད་པ།.rtf,LMf63786.rtf
AMAI049_ས་སྐྱ་པའི་མན་ངག་འོད་དཔག་མེད་པའི་འཕོ་བ་སྒོམ་ཚུལ།.rtf,LM4a395a.rtf
AMAI260_འཁོན་སྐུ་འབུམ་གྱི་གཙུག་ལག་ཁང་ཉམས་གསོ་གསར་བསྐྲུན་བགྱིས་པའི་ཡི་གེ།.rtf,LM14ce25.rtf
AMAI032_མུས་པ་སངས་རྒྱས་རྒྱལ་མཚན་གྱི་རྣམ་ཐར་སརྒ་གསུམ་གྱི་བདག་ཉིད་ཅན།.rtf,LMf49997.rtf
AMAI198_དཔལ་མགོན་ཞལ་བཞི་པའི་བསྐང་གསོ་བསྡུས་པ་བར་ཆད་གཡུལ་ལས་རྣམ་རྒྱལ།.rtf,LM081d67.rtf
AMAI113_དཔལ་གཤིན་རྗེ་གཤེད་སྐོར་གྱི་དམ་པའི་ཆོས་བྱུང་བའི་ཚུལ་ལེགས་པར་བཤད་པ།.rtf,LM292685.rtf
AMAI141_དུས་བཟང་ངོས་འཛིན་ཡི་གེ.rtf,LM4ab61d.rtf
AMAI076_རྒྱལ་དབང་ཚེ་དཔག་མེད་ལ་བསྟོད་པ་འཆི་མེད་དཔལ་སྟེར།.rtf,LMdd9f69.rtf
AMAI160_ལམ་འབྲས་ལ་ཉེ་བར་མཁོ་བའི་གསུང་བགྲོས་ཟབ་མོ་རྣམས་བསྒྲིགས་པའི་བར་སྟོན་ཟིན་བྲིས།.doc,LM8a06e9.doc
AMAI156_དཔལ་ཀྱེ་རྡོ་རྗེའི་བསྙེན་པ་བྱ་ཚུལ་ཞི་བའི་སྦྱིན་སྲེག་གི་ཆོ་ག་དང་བཅས་པ། .doc,LM08da6f.doc
AMAI027_རྗེ་བཙུན་མཁས་པའི་དབང་པོ་དཀོན་མཆོག་ལྷུན་གྲུབ་ཀྱི་རྣམ་པར་ཐར་པ།.rtf,LM7bffb2.rtf
AMAI066_རྡོ་རྗེ་ཕུར་པའི་འཆམ་དཔེ་སྣང་བ་འགྱུར་ཐུབ་ཀྱི་བསྡུས་དོན།.rtf,LM1a23dd.rtf
AMAI120_རྣལ་འབྱོར་མའི་ཞི་བའི་སྦྱིན་སྲེག་གི་ལག་ལེན་གསལ་བར་བཤད་པའི་ཡི་གེ།-.rtf,LM4db646.rtf
AMAI282_སྔགས་འཆང་བླ་མའི་འཁྲུངས་རབས་ལ་ཅུང་ཟད་བསྔགས་པ།.rtf,LMe45866.rtf
~$AI032_མུས་པ་སངས་རྒྱས་རྒྱལ་མཚན་གྱི་རྣམ་ཐར་སརྒ་གསུམ་གྱི་བདག་ཉིད་ཅན།.rtf,LM13610b.rtf
AMAI283_སྔགས་འཆང་བླ་མ་ཀུན་དགའི་མཚན་ཅན་གྱི་འཁྲུངས་རབས་གསོལ་འདེབས་བསྡུས་པ།.rtf,LM839da6.rtf
A AMAIKRG.rtf,LM3e0a73.rtf
AMAI224_ལེགས་པར་བཤད་པ་དག་ཡིག་སྦྱོར་ཚུལ་བདེ་བླག་ཏུ་རྟོགས་པར་བྱེད་པའི་ཡི་གེ།.rtf,LM578299.rtf
AMAI063_རྡོ་རྗེ་ཕུར་པའི་དབྱངས་རོལ་བརྗེད་ཐོ།.rtf,LM130c7a.rtf
AMAI020_རྗེ་བཙུན་ས་སྐྱ་པའི་གསུང་རབ་ལ་འཇུག་ཚུལ་ལེགས་པར་བཤད་པའི་ཡི་གེ།.rtf,LMf43d85.rtf
AMAI009_རྗེ་ཐར་རྩེ་ནས་ནམ་མཁའ་དཔལ་བཟང་པོས་རྗེས་སུ་བཟུང་བའི་ཚུལ་གྱི་སརྒ།.rtf,LM2f1dea.rtf
AMAI285_མཁན་ཆེན་ཉིད་ཀྱིས་ལེགས་སོའི་ཚིགས་བཅད་གོང་ནས་གནང་བའི་ཞུས་ལན-།.rtf,LMacb54a.rtf
AMAI004_ངག་དབང་ཀུན་དགའ་བསོད་ནམས་ཀྱི་ཉམས་དབྱངས་ཀྱི་སྐོར་སོགས་༡༢༧-ནས་༡༧༤བར།.rtf,LM2dc174.rtf
AMAI213_བཤེས་གཉེན་བསྟེན་པའི་ཐབས་ཤློཀ་ལྔ་བཅུ་པའི་རྣམ་པར་བཤད་པ།.rtf,LM5f38c8.rtf
AMAI292_མཁན་ཆེན་ཐམས་ཅད་མཁྱེན་པ་ངག་དབང་ཆོས་གྲགས་སོགས་ཀྱི་སྤྱན་ལྟས་འགའ།.rtf,LMdd6ed0.rtf
AMAI073_དཔལ་ཡང་དག་སྒྲུབ་མཆོད་ཀྱི་ཕྱག་ལེན་གྱི་རིམ་པ་ཐོ་ཡིག.rtf,LM34450b.rtf
AMAI058_རྒྱུ་འབྲས་ཐེག་པའི་སྤྱི་དོན་མདོ་སྔགས་བསྟན་པ་རྒྱ་མཚོའི་སྒོ་འབྱེད།.rtf,LMb719a4.rtf
AMAI021_ལེགས་བཤད་དཔྱོད་ལྡན་ཡིད་འཕྲོག.rtf,LMf72b5f.rtf
AMAI211_ནག་པོ་ཆེན་པོའི་ཟབ་ཆོས་བྱུང་ཚུལ།.rtf,LMa0ab4e.rtf
AMAI275_ཚར་ཆེན་གྱི་པུཏྲའི་བསྐང་གསོ་གསར་པ་མཛད་པའི་ལོ་རྒྱུས།.rtf,LM606c3b.rtf
AMAI003_མཐུ་སྟོབས་དབང་ཕྱུག་ལ་གསོལ་འདེབས་སྡེ་ཚན་༣༥-ནས་༡༢༦བར།.rtf,LMe4e872.rtf
